id,fdc_id,nutrient_id,amount,data_points,derivation_id
2202751,320077,1013,4.81,1,1
2202752,320077,1014,0.0,1,1
2202754,320078,1170,314,1,1
2202755,320079,1165,53,1,1
2202756,320080,1178,0.57,1,1
2202757,320081,1166,172,1,1
2202758,320082,1175,57,1,1
2202759,320083,1105,74.0,1,1
2202760,320084,1100,38.6,1,1
2202810,320087,2004,0.0,1,1
2202790,320087,1414,0.0,1,1
2202807,320087,1259,44,1,1
2202779,320087,1316,54,1,1
2202814,320087,1293,0.07,1,1
2202795,320087,1273,2,1,1
2202764,320087,2008,0.0,1,1
2202811,320087,1261,22,1,1
2202797,320087,2014,0.0,1,1
2202778,320087,1311,9,1,1
2202766,320087,2009,15,1,1
2202774,320087,1323,3,1,1
2202813,320087,1292,0.43,1,1
2202798,320087,1305,0.0,1,1
2202809,320087,1260,34,1,1
2202765,320087,1264,188,1,1
2202769,320087,1333,0.0,1,1
2202783,320087,2019,0.0,1,1
2202791,320087,1406,2,1,1
2202763,320087,1263,0.06,1,1
2202776,320087,1315,385,1,1
2202803,320087,1272,0.0,1,1
2202780,320087,1306,12,1,1
2202771,320087,1314,24,1,1
2202777,320087,1304,45,1,1
2202775,320087,1266,201,1,1
2202786,320087,2012,3,1,1
2202800,320087,2021,0.0,1,1
2202789,320087,1405,0.0,1,1
2202805,320087,1301,1,1,1
2202794,320087,2006,0.0,1,1
2202768,320087,1299,19,1,1
2202801,320087,1411,0.0,1,1
2202806,320087,1312,0.0,1,1
2202784,320087,1276,0.0,1,1
2202808,320087,2003,0.0,1,1
2202793,320087,1278,1,1,1
2202781,320087,1321,0.0,1,1
2202767,320087,1281,3,1,1
2202772,320087,1303,5,1,1
2202787,320087,2013,0.0,1,1
2202816,320087,1257,0.06,1,1
2202804,320087,2007,0.0,1,1
2202812,320087,2005,0.0,1,1
2202785,320087,1267,2,1,1
2202799,320087,1334,0.0,1,1
2202815,320087,1258,1.14,1,1
2202782,320087,1404,9,1,1
2202796,320087,2015,0.0,1,1
2202761,320087,1262,56,1,1
2202762,320087,1335,0.0,1,1
2202792,320087,1271,3,1,1
2202773,320087,1300,13,1,1
2202770,320087,1265,504,1,1
2202788,320087,1313,1,1,1
2202802,320087,1280,2,1,1
2202820,320088,1232,0.03,1,1
2202825,320088,1212,0.16,1,1
2202821,320088,1224,0.72,1,1
2202826,320088,1213,0.31,1,1
2202819,320088,1223,0.26,1,1
2202835,320088,1219,0.19,1,1
2202834,320088,1218,0.15,1,1
2202832,320088,1211,0.14,1,1
2202823,320088,1221,0.09,1,1
2202817,320088,1222,0.1,1,1
2202822,320088,1225,0.07,1,1
2202831,320088,1227,0.18,1,1
2202827,320088,1214,0.29,1,1
2202828,320088,1215,0.08,1,1
2202824,320088,1228,0.0,1,1
2202833,320088,1210,0.04,1,1
2202830,320088,1226,0.29,1,1
2202829,320088,1217,0.15,1,1
2202818,320088,1220,0.12,1,1
2202839,320089,1002,0.51,1,1
2202838,320089,1051,90.7,1,1
2202837,320089,1004,1.97,1,1
2202836,320089,1007,0.67,1,1
2202841,320090,1111,0.0,1,1
2202842,320090,1112,0.9,1,1
2202840,320090,1113,0.0,1,1
2202843,320091,1103,0.0,1,1
2202848,320092,1101,0.0,1,1
2202851,320092,1093,38.0,1,1
2202844,320092,1087,126.0,1,1
2202849,320092,1091,103.0,1,1
2202845,320092,1098,6,1,1
2202852,320092,1095,0.43,1,1
2202850,320092,1092,153.0,1,1
2202846,320092,1089,0.0,1,1
2202847,320092,1090,12.0,1,1
2202853,320093,1177,7.0,1,1
2202854,320094,1167,0.09,1,1
2202855,320095,1103,0.0,1,1
2202856,320096,1253,8.0,1,1
2202859,320097,1011,0.0,1,1
2202862,320097,1010,0.0,1,1
2202858,320097,1075,0.0,1,1
2202857,320097,1012,0.0,1,1
2202860,320097,1013,4.84,1,1
2202861,320097,1014,0.0,1,1
2202863,320098,1165,53,1,1
2202864,320099,1178,0.46,1,1
2202865,320100,1166,151,1,1
2202866,320101,1175,54,1,1
2202867,320102,1105,98.0,1,1
2202868,320103,1100,28.7,1,1
2202885,320106,1304,66,1,1
2202909,320106,1411,1,1,1
2202877,320106,1333,0.0,1,1
2202899,320106,1406,3,1,1
2202916,320106,2003,0.0,1,1
2202907,320106,1334,0.0,1,1
2202924,320106,1257,0.08,1,1
2202890,320106,1404,6,1,1
2202913,320106,1301,0.0,1,1
2202875,320106,1281,2,1,1
2202891,320106,2019,0.0,1,1
2202906,320106,1305,0.0,1,1
2202887,320106,1316,64,1,1
2202876,320106,1299,16,1,1
2202910,320106,1280,1,1,1
2202895,320106,2013,0.0,1,1
2202878,320106,1265,464,1,1
2202870,320106,1335,0.0,1,1
2202888,320106,1306,8,1,1
2202911,320106,1272,0.0,1,1
2202871,320106,1263,52,1,1
2202905,320106,2014,0.0,1,1
2202901,320106,1278,0.0,1,1
2202883,320106,1266,217,1,1
2202872,320106,2008,1,1,1
2202894,320106,2012,1,1,1
2202917,320106,1260,31,1,1
2202914,320106,1312,0.0,1,1
2202882,320106,1323,0.0,1,1
2202912,320106,2007,0.0,1,1
2202921,320106,1292,0.38,1,1
2202881,320106,1300,9,1,1
2202897,320106,1405,0.0,1,1
2202884,320106,1315,0.36,1,1
2202923,320106,1258,01.06,1,1
2202869,320106,1262,46,1,1
2202903,320106,1273,1,1,1
2202902,320106,2006,0.0,1,1
2202919,320106,1261,0.02,1,1
2202900,320106,1271,3,1,1
2202874,320106,2009,11,1,1
2202908,320106,2021,0.0,1,1
2202873,320106,1264,0.16,1,1
2202879,320106,1314,12,1,1
2202880,320106,1303,4,1,1
2202896,320106,1313,0.0,1,1
2202886,320106,1311,8,1,1
2202915,320106,1259,42,1,1
2202898,320106,1414,0.0,1,1
2202893,320106,1267,2,1,1
2202889,320106,1321,0.0,1,1
2202920,320106,2005,0.0,1,1
2202918,320106,2004,0.0,1,1
2202892,320106,1276,0.0,1,1
2202904,320106,2015,0.0,1,1
2202922,320106,1293,0.08,1,1
2202930,320107,1225,0.08,1,1
2202941,320107,1210,0.05,1,1
2202928,320107,1232,0.04,1,1
2202925,320107,1222,0.13,1,1
2202936,320107,1215,0.1,1,1
2202942,320107,1218,0.19,1,1
2202926,320107,1220,0.14,1,1
2202932,320107,1228,0.0,1,1
2202937,320107,1217,0.19,1,1
2202931,320107,1221,0.11,1,1
2202935,320107,1214,0.31,1,1
2202938,320107,1226,0.37,1,1
2202933,320107,1212,0.2,1,1
2202929,320107,1224,0.87,1,1
2202940,320107,1211,0.18,1,1
2202934,320107,1213,0.37,1,1
2202943,320107,1219,0.24,1,1
2202927,320107,1223,0.32,1,1
2202939,320107,1227,0.22,1,1
2202945,320108,1004,1.87,1,1
2202944,320108,1007,0.88,1,1
2202947,320108,1002,0.58,1,1
2202946,320108,1051,88.2,1,1
2202950,320109,1112,1.4,1,1
2202948,320109,1113,0.0,1,1
2202949,320109,1111,0.0,1,1
2202951,320110,1103,3.7,1,1
2202954,320111,1089,0.0,1,1
2202959,320111,1093,46.0,1,1
2202952,320111,1087,133.0,1,1
2202953,320111,1098,0.0,1,1
2202958,320111,1092,178.0,1,1
2202956,320111,1101,0.0,1,1
2202955,320111,1090,13.2,1,1
2202957,320111,1091,111.0,1,1
2202960,320111,1095,0.44,1,1
2202961,320112,1177,0.0,1,1
2202962,320113,1167,0.13,1,1
2202963,320114,1103,3.7,1,1
2202964,320115,1253,8.0,1,1
2202970,320116,1010,0.0,1,1
2202967,320116,1011,0.0,1,1
2202968,320116,1013,5.54,1,1
2202969,320116,1014,0.0,1,1
2202966,320116,1075,0.0,1,1
2202965,320116,1012,0.0,1,1
2202971,320117,1170,378,1,1
2202972,320118,1165,65,1,1
2202973,320119,1178,0.57,1,1
2202974,320120,1166,141,1,1
2202975,320121,1175,64,1,1
2202976,320122,1105,81.0,1,1
2202977,320123,1100,22.6,1,1
2202984,320126,1281,3,1,1
2202997,320126,1306,8,1,1
2203013,320126,2015,0.0,1,1
2203001,320126,1276,0.0,1,1
2203009,320126,1271,3,1,1
2203030,320126,1292,0.39,1,1
2202988,320126,1314,28,1,1
2203007,320126,1414,0.0,1,1
2203008,320126,1406,2,1,1
2203029,320126,2005,0.0,1,1
2203033,320126,1257,0.07,1,1
2203011,320126,2006,0.0,1,1
2203018,320126,1411,0.0,1,1
2202986,320126,1333,0.0,1,1
2203020,320126,1272,0.0,1,1
2203006,320126,1405,0.0,1,1
2202989,320126,1303,5,1,1
2203002,320126,1267,2,1,1
2203015,320126,1305,0.0,1,1
2202979,320126,1335,0.0,1,1
2203012,320126,1273,1,1,1
2203025,320126,2003,0.0,1,1
2203031,320126,1293,0.06,1,1
2203019,320126,1280,0.0,1,1
2203023,320126,1312,0.0,1,1
2202990,320126,1300,14,1,1
2203021,320126,2007,0.0,1,1
2202996,320126,1316,43,1,1
2202983,320126,2009,15,1,1
2203027,320126,2004,0.0,1,1
2203014,320126,2014,0.0,1,1
2203024,320126,1259,44,1,1
2202992,320126,1266,168,1,1
2202998,320126,1321,0.0,1,1
2202991,320126,1323,3,1,1
2202999,320126,1404,7,1,1
2202980,320126,1263,58,1,1
2203003,320126,2012,3,1,1
2203022,320126,1301,0.0,1,1
2202985,320126,1299,19,1,1
2203000,320126,2019,0.0,1,1
2202993,320126,1315,343,1,1
2202981,320126,2008,0.0,1,1
2203026,320126,1260,33,1,1
2203004,320126,2013,0.0,1,1
2202978,320126,1262,55,1,1
2202994,320126,1304,53,1,1
2203010,320126,1278,0.0,1,1
2203028,320126,1261,21,1,1
2202987,320126,1265,507,1,1
2202982,320126,1264,181,1,1
2202995,320126,1311,7,1,1
2203016,320126,1334,0.0,1,1
2203017,320126,2021,0.0,1,1
2203005,320126,1313,1,1,1
2203032,320126,1258,1.1,1,1
2203044,320127,1214,0.28,1,1
2203034,320127,1222,0.11,1,1
2203041,320127,1228,0.0,1,1
2203048,320127,1227,0.19,1,1
2203052,320127,1219,0.21,1,1
2203037,320127,1232,0.04,1,1
2203050,320127,1210,0.04,1,1
2203043,320127,1213,0.32,1,1
2203042,320127,1212,0.16,1,1
2203046,320127,1217,0.15,1,1
2203049,320127,1211,0.16,1,1
2203045,320127,1215,0.08,1,1
2203040,320127,1221,0.1,1,1
2203047,320127,1226,0.33,1,1
2203051,320127,1218,0.16,1,1
2203038,320127,1224,0.74,1,1
2203036,320127,1223,0.28,1,1
2203035,320127,1220,0.13,1,1
2203039,320127,1225,0.06,1,1
2203055,320128,1051,89.3,1,1
2203054,320128,1004,1.85,1,1
2203056,320128,1002,0.52,1,1
2203053,320128,1007,0.83,1,1
2203058,320129,1111,0.0,1,1
2203059,320129,1112,1.6,1,1
2203057,320129,1113,0.0,1,1
2203060,320130,1103,3.0,1,1
2203069,320131,1095,0.46,1,1
2203067,320131,1092,165.0,1,1
2203063,320131,1089,0.0,1,1
2203061,320131,1087,127.0,1,1
2203065,320131,1101,3,1,1
2203064,320131,1090,11.7,1,1
2203062,320131,1098,5,1,1
2203066,320131,1091,104.0,1,1
2203068,320131,1093,41.0,1,1
2203070,320132,1177,0.0,1,1
2203071,320133,1167,0.12,1,1
2203072,320134,1103,3.0,1,1
2203073,320135,1253,8.0,1,1
2203078,320136,1014,0.0,1,1
2203077,320136,1013,4.78,1,1
2203075,320136,1075,0.0,1,1
2203076,320136,1011,0.0,1,1
2203079,320136,1010,0.0,1,1
2203074,320136,1012,0.0,1,1
2203080,320137,1165,63,1,1
2203081,320138,1178,0.6,1,1
2203082,320139,1166,142,1,1
2203083,320140,1175,59,1,1
2203084,320141,1105,115.0,1,1
2203085,320142,1100,32.1,1,1
2203141,320145,1257,0.08,1,1
2203103,320145,1311,8,1,1
2203123,320145,1305,0.0,1,1
2203110,320145,1267,2,1,1
2203127,320145,1280,1,1,1
2203114,320145,1405,0.0,1,1
2203122,320145,2014,0.0,1,1
2203140,320145,1258,1.25,1,1
2203088,320145,1263,63,1,1
2203126,320145,1411,1,1,1
2203092,320145,1281,3,1,1
2203090,320145,1264,0.2,1,1
2203097,320145,1303,5,1,1
2203136,320145,1261,22,1,1
2203132,320145,1259,43,1,1
2203125,320145,2021,0.0,1,1
2203093,320145,1299,0.02,1,1
2203113,320145,1313,0.0,1,1
2203099,320145,1323,3,1,1
2203104,320145,1316,53,1,1
2203096,320145,1314,28,1,1
2203115,320145,1414,0.0,1,1
2203121,320145,2015,0.0,1,1
2203091,320145,2009,15,1,1
2203105,320145,1306,12,1,1
2203118,320145,1278,0.0,1,1
2203134,320145,1260,35,1,1
2203086,320145,1262,52,1,1
2203130,320145,1301,1,1,1
2203137,320145,2005,0.0,1,1
2203101,320145,1315,351,1,1
2203095,320145,1265,614,1,1
2203108,320145,2019,0.0,1,1
2203128,320145,1272,0.0,1,1
2203131,320145,1312,0.0,1,1
2203089,320145,2008,1,1,1
2203109,320145,1276,0.0,1,1
2203112,320145,2013,0.0,1,1
2203087,320145,1335,0.0,1,1
2203133,320145,2003,0.0,1,1
2203135,320145,2004,0.0,1,1
2203116,320145,1406,2,1,1
2203106,320145,1321,1,1,1
2203100,320145,1266,184,1,1
2203117,320145,1271,3,1,1
2203111,320145,2012,2,1,1
2203119,320145,2006,0.0,1,1
2203129,320145,2007,0.0,1,1
2203102,320145,1304,57,1,1
2203120,320145,1273,1,1,1
2203124,320145,1334,0.0,1,1
2203098,320145,1300,0.01,1,1
2203139,320145,1293,0.07,1,1
2203094,320145,1333,0.0,1,1
2203107,320145,1404,6,1,1
2203138,320145,1292,0.4,1,1
2203151,320146,1213,0.33,1,1
2203143,320146,1220,0.12,1,1
2203146,320146,1224,0.82,1,1
2203142,320146,1222,0.11,1,1
2203148,320146,1221,0.1,1,1
2203155,320146,1226,0.35,1,1
2203156,320146,1227,0.2,1,1
2203159,320146,1218,0.16,1,1
2203160,320146,1219,0.22,1,1
2203145,320146,1232,0.03,1,1
2203153,320146,1215,0.09,1,1
2203154,320146,1217,0.16,1,1
2203157,320146,1211,0.17,1,1
2203152,320146,1214,0.27,1,1
2203144,320146,1223,0.31,1,1
2203158,320146,1210,0.04,1,1
2203147,320146,1225,0.06,1,1
2203150,320146,1212,0.17,1,1
2203149,320146,1228,0.0,1,1
2203162,320147,1004,02.06,1,1
2203163,320147,1051,89.4,1,1
2203161,320147,1007,01.02,1,1
2203164,320147,1002,0.51,1,1
2203165,320148,1113,0.0,1,1
2203166,320148,1111,0.0,1,1
2203167,320148,1112,0.8,1,1
2203168,320149,1103,0.0,1,1
2203174,320150,1160,0.0,1,1
2203173,320150,1161,0.0,1,1
2203172,320150,1159,1.0,1,1
2203169,320150,1108,0.0,1,1
2203175,320150,1121,0.0,1,1
2203180,320150,1119,0.0,1,1
2203178,320150,2028,2.0,1,1
2203176,320150,1107,2.0,1,1
2203171,320150,1120,0.0,1,1
2203179,320150,2029,0.0,1,1
2203170,320150,2032,0.0,1,1
2203177,320150,1122,0.0,1,1
2203181,320151,1109,0.02,1,1
2203183,320151,1125,0.0,1,1
2203185,320151,1127,0.0,1,1
2203186,320151,1131,0.0,1,1
2203187,320151,1126,0.0,1,1
2203184,320151,1129,0.0,1,1
2203188,320151,1130,0.0,1,1
2203182,320151,1128,0.0,1,1
2203195,320152,1180,18.4,1,1
2203191,320152,1197,10.8,1,1
2203190,320152,1194,3.5,1,1
2203192,320152,1196,1.7,1,1
2203193,320152,1195,1.1,1,1
2203194,320152,1199,1.2,1,1
2203189,320152,1198,0.8,1,1
2203200,320153,1101,3,1,1
2203204,320153,1095,0.41,1,1
2203201,320153,1091,101.0,1,1
2203202,320153,1092,149.0,1,1
2203197,320153,1098,6,1,1
2203199,320153,1090,12.2,1,1
2203198,320153,1089,0.0,1,1
2203196,320153,1087,125.0,1,1
2203203,320153,1093,37.0,1,1
2203205,320154,1177,0.0,1,1
2203206,320155,1167,0.12,1,1
2203207,320156,1103,0.0,1,1
2203208,320157,1253,8.0,1,1
2203214,320158,1010,0.0,1,1
2203211,320158,1011,0.0,1,1
2203213,320158,1014,0.0,1,1
2203209,320158,1012,0.0,1,1
2203212,320158,1013,4.75,1,1
2203210,320158,1075,0.0,1,1
2203215,320159,1165,59,1,1
2203216,320160,1178,0.65,1,1
2203217,320161,1166,135,1,1
2203218,320162,1175,58,1,1
2203219,320163,1105,56.0,1,1
2203220,320164,1100,36.2,1,1
2203224,320167,1002,0.52,1,1
2203222,320167,1004,1.9,1,1
2203223,320167,1051,88.6,1,1
2203221,320167,1007,0.69,1,1
2203227,320168,1112,1.2,1,1
2203225,320168,1113,0.0,1,1
2203226,320168,1111,0.0,1,1
2203228,320169,1253,8.0,1,1
2203229,320170,1253,8.0,1,1
2203230,320171,1100,40.3,1,1
2203232,320174,1004,1.9,1,1
2203231,320174,1007,0.97,1,1
2203234,320174,1002,0.52,1,1
2203233,320174,1051,89.0,1,1
2203237,320175,1112,1.3,1,1
2203236,320175,1111,0.0,1,1
2203235,320175,1113,0.0,1,1
2203238,320176,1253,8.0,1,1
2203239,320177,1100,31.4,1,1
2203240,320178,1100,31.8,1,1
2203242,320181,1004,1.97,1,1
2203243,320181,1051,88.0,1,1
2203244,320181,1002,0.58,1,1
2203241,320181,1007,0.88,1,1
2203247,320182,1112,1.0,1,1
2203245,320182,1113,0.0,1,1
2203246,320182,1111,0.0,1,1
2203248,320183,1253,8.0,1,1
2203249,320184,1100,33.1,1,1
2203252,320187,1051,89.0,1,1
2203253,320187,1002,0.52,1,1
2203250,320187,1007,0.64,1,1
2203251,320187,1004,1.96,1,1
2203256,320188,1112,1.0,1,1
2203254,320188,1113,0.0,1,1
2203255,320188,1111,0.0,1,1
2203257,320189,1253,8.0,1,1
2203258,320190,1100,58.5,1,1
2203262,320193,1002,0.5,1,1
2203261,320193,1051,88.8,1,1
2203260,320193,1004,1.87,1,1
2203259,320193,1007,1.1,1,1
2203263,320194,1113,0.0,1,1
2203264,320194,1111,0.0,1,1
2203265,320194,1112,1.1,1,1
2203266,320195,1253,8.0,1,1
2203267,320196,1100,33.0,1,1
2203268,320199,1007,0.62,1,1
2203271,320199,1002,0.51,1,1
2203270,320199,1051,89.5,1,1
2203269,320199,1004,1.92,1,1
2203274,320200,1112,1.1,1,1
2203272,320200,1113,0.0,1,1
2203273,320200,1111,0.0,1,1
2203275,320201,1253,8.0,1,1
2203276,320202,1100,39.3,1,1
2203278,320205,1004,1.81,1,1
2203279,320205,1051,89.2,1,1
2203280,320205,1002,0.47,1,1
2203277,320205,1007,0.72,1,1
2203282,320206,1111,0.0,1,1
2203281,320206,1113,0.0,1,1
2203283,320206,1112,1.1,1,1
2203284,320207,1253,7.0,1,1
2203285,320208,1100,103.0,1,1
2203286,320209,1100,102.0,1,1
2203340,320212,1293,0.06,1,1
2203341,320212,1258,0.96,1,1
2203339,320212,1292,0.36,1,1
2203342,320212,1257,0.07,1,1
2203338,320212,2005,0.0,1,1
2203329,320212,1272,0.0,1,1
2203322,320212,2015,0.0,1,1
2203314,320212,1313,1,1,1
2203316,320212,1414,0.0,1,1
2203318,320212,1271,2,1,1
2203299,320212,1300,9,1,1
2203290,320212,2008,1,1,1
2203289,320212,1263,49,1,1
2203310,320212,1276,0.0,1,1
2203327,320212,1411,1,1,1
2203334,320212,2003,0.0,1,1
2203304,320212,1311,8,1,1
2203305,320212,1316,52,1,1
2203337,320212,1261,18,1,1
2203307,320212,1321,0.0,1,1
2203324,320212,1305,0.0,1,1
2203331,320212,1301,0.0,1,1
2203323,320212,2014,0.0,1,1
2203321,320212,1273,1,1,1
2203326,320212,2021,0.0,1,1
2203336,320212,2004,0.0,1,1
2203303,320212,1304,54,1,1
2203306,320212,1306,9,1,1
2203332,320212,1312,0.0,1,1
2203302,320212,1315,325,1,1
2203309,320212,2019,0.0,1,1
2203296,320212,1265,438,1,1
2203313,320212,2013,0.0,1,1
2203287,320212,1262,41,1,1
2203312,320212,2012,3,1,1
2203325,320212,1334,0.0,1,1
2203300,320212,1323,2,1,1
2203295,320212,1333,0.0,1,1
2203319,320212,1278,0.0,1,1
2203333,320212,1259,33,1,1
2203297,320212,1314,0.02,1,1
2203294,320212,1299,17,1,1
2203315,320212,1405,0.0,1,1
2203317,320212,1406,2,1,1
2203301,320212,1266,171,1,1
2203292,320212,2009,12,1,1
2203288,320212,1335,0.0,1,1
2203335,320212,1260,26,1,1
2203330,320212,2007,0.0,1,1
2203328,320212,1280,1,1,1
2203320,320212,2006,0.0,1,1
2203311,320212,1267,2,1,1
2203291,320212,1264,158,1,1
2203293,320212,1281,2,1,1
2203298,320212,1303,5,1,1
2203308,320212,1404,5,1,1
2203343,320213,1222,0.12,1,1
2203351,320213,1212,0.19,1,1
2203356,320213,1226,0.35,1,1
2203359,320213,1210,0.04,1,1
2203348,320213,1225,0.07,1,1
2203355,320213,1217,0.18,1,1
2203352,320213,1213,0.35,1,1
2203345,320213,1223,0.32,1,1
2203347,320213,1224,0.86,1,1
2203361,320213,1219,0.24,1,1
2203344,320213,1220,0.13,1,1
2203357,320213,1227,0.21,1,1
2203346,320213,1232,0.03,1,1
2203360,320213,1218,0.18,1,1
2203353,320213,1214,0.27,1,1
2203358,320213,1211,0.18,1,1
2203350,320213,1228,0.0,1,1
2203349,320213,1221,0.11,1,1
2203354,320213,1215,0.1,1,1
2203363,320214,1004,1.68,1,1
2203364,320214,1051,89.4,1,1
2203365,320214,1002,0.52,1,1
2203362,320214,1007,0.72,1,1
2203366,320215,1113,0.0,1,1
2203368,320215,1112,1.2,1,1
2203367,320215,1111,0.0,1,1
2203369,320216,1103,3.9,1,1
2203376,320217,1092,152.0,1,1
2203374,320217,1101,0.0,1,1
2203377,320217,1093,37.0,1,1
2203378,320217,1095,0.42,1,1
2203371,320217,1098,0.0,1,1
2203373,320217,1090,11.8,1,1
2203372,320217,1089,0.0,1,1
2203375,320217,1091,101.0,1,1
2203370,320217,1087,121.0,1,1
2203379,320218,1177,0.0,1,1
2203380,320219,1167,0.11,1,1
2203381,320220,1103,3.9,1,1
2203382,320221,1253,7.0,1,1
2203388,320222,1010,0.0,1,1
2203385,320222,1011,0.0,1,1
2203384,320222,1075,0.0,1,1
2203387,320222,1014,0.0,1,1
2203383,320222,1012,0.0,1,1
2203386,320222,1013,4.79,1,1
2203389,320223,1170,407,1,1
2203390,320224,1165,55,1,1
2203391,320225,1178,0.59,1,1
2203392,320226,1166,133,1,1
2203393,320227,1175,64,1,1
2203394,320228,1105,88.0,1,1
2203395,320229,1100,42.9,1,1
2203426,320232,1406,2,1,1
2203413,320232,1311,7,1,1
2203403,320232,1299,19,1,1
2203414,320232,1316,52,1,1
2203405,320232,1265,508,1,1
2203442,320232,1259,43,1,1
2203440,320232,1301,0.0,1,1
2203424,320232,1405,0.0,1,1
2203412,320232,1304,41,1,1
2203401,320232,2009,14,1,1
2203448,320232,1292,0.4,1,1
2203446,320232,1261,0.02,1,1
2203423,320232,1313,0.0,1,1
2203437,320232,1280,1,1,1
2203420,320232,1267,2,1,1
2203416,320232,1321,0.0,1,1
2203398,320232,1263,58,1,1
2203433,320232,1305,0.0,1,1
2203451,320232,1257,0.06,1,1
2203441,320232,1312,0.0,1,1
2203450,320232,1258,1.11,1,1
2203421,320232,2012,3,1,1
2203410,320232,1266,188,1,1
2203447,320232,2005,0.0,1,1
2203425,320232,1414,0.0,1,1
2203417,320232,1404,5,1,1
2203415,320232,1306,0.01,1,1
2203443,320232,2003,0.0,1,1
2203418,320232,2019,0.0,1,1
2203427,320232,1271,3,1,1
2203404,320232,1333,0.0,1,1
2203430,320232,1273,1,1,1
2203409,320232,1323,2,1,1
2203422,320232,2013,0.0,1,1
2203438,320232,1272,0.0,1,1
2203428,320232,1278,0.0,1,1
2203436,320232,1411,1,1,1
2203429,320232,2006,0.0,1,1
2203435,320232,2021,0.0,1,1
2203408,320232,1300,0.01,1,1
2203431,320232,2015,0.0,1,1
2203400,320232,1264,0.18,1,1
2203439,320232,2007,0.0,1,1
2203444,320232,1260,33,1,1
2203449,320232,1293,0.06,1,1
2203445,320232,2004,0.0,1,1
2203402,320232,1281,3,1,1
2203407,320232,1303,5,1,1
2203432,320232,2014,0.0,1,1
2203406,320232,1314,0.02,1,1
2203419,320232,1276,0.0,1,1
2203434,320232,1334,0.0,1,1
2203411,320232,1315,364,1,1
2203396,320232,1262,0.05,1,1
2203399,320232,2008,1,1,1
2203397,320232,1335,0.0,1,1
2203467,320233,1211,0.16,1,1
2203460,320233,1212,0.18,1,1
2203462,320233,1214,0.31,1,1
2203456,320233,1224,0.84,1,1
2203470,320233,1219,0.22,1,1
2203465,320233,1226,0.34,1,1
2203454,320233,1223,0.3,1,1
2203455,320233,1232,0.04,1,1
2203466,320233,1227,0.2,1,1
2203463,320233,1215,0.1,1,1
2203464,320233,1217,0.17,1,1
2203458,320233,1221,0.1,1,1
2203468,320233,1210,0.04,1,1
2203452,320233,1222,0.12,1,1
2203461,320233,1213,0.35,1,1
2203459,320233,1228,0.0,1,1
2203457,320233,1225,0.07,1,1
2203469,320233,1218,0.17,1,1
2203453,320233,1220,0.13,1,1
2203471,320234,1007,0.68,1,1
2203474,320234,1002,0.53,1,1
2203472,320234,1004,1.87,1,1
2203473,320234,1051,89.1,1,1
2203476,320235,1111,0.0,1,1
2203475,320235,1113,0.0,1,1
2203477,320235,1112,1.1,1,1
2203478,320236,1103,0.0,1,1
2203489,320237,2029,0.0,1,1
2203481,320237,1120,0.0,1,1
2203484,320237,1160,0.0,1,1
2203485,320237,1121,0.0,1,1
2203479,320237,1108,0.0,1,1
2203486,320237,1107,3.0,1,1
2203487,320237,1122,0.0,1,1
2203490,320237,1119,0.0,1,1
2203483,320237,1161,0.0,1,1
2203488,320237,2028,2.0,1,1
2203482,320237,1159,1.0,1,1
2203480,320237,2032,0.0,1,1
2203496,320238,1131,0.0,1,1
2203495,320238,1127,0.0,1,1
2203498,320238,1130,0.0,1,1
2203492,320238,1128,0.0,1,1
2203494,320238,1129,0.0,1,1
2203491,320238,1109,0.03,1,1
2203497,320238,1126,0.0,1,1
2203493,320238,1125,0.0,1,1
2203503,320239,1195,1.0,1,1
2203502,320239,1196,1.5,1,1
2203500,320239,1194,3.7,1,1
2203505,320239,1180,17.4,1,1
2203501,320239,1197,10.2,1,1
2203504,320239,1199,1.1,1,1
2203499,320239,1198,0.8,1,1
2203506,320240,1087,130.0,1,1
2203514,320240,1095,0.43,1,1
2203513,320240,1093,37.0,1,1
2203509,320240,1090,12.5,1,1
2203510,320240,1101,0.0,1,1
2203507,320240,1098,0.0,1,1
2203508,320240,1089,0.0,1,1
2203511,320240,1091,106.0,1,1
2203512,320240,1092,153.0,1,1
2203515,320241,1177,0.0,1,1
2203516,320242,1167,0.09,1,1
2203517,320243,1103,0.0,1,1
2203518,320244,1253,8.0,1,1
2203520,320245,1075,0.0,1,1
2203522,320245,1013,4.56,1,1
2203523,320245,1014,0.0,1,1
2203524,320245,1010,0.0,1,1
2203519,320245,1012,0.0,1,1
2203521,320245,1011,0.0,1,1
2203525,320246,1170,376,1,1
2203526,320247,1165,62,1,1
2203527,320248,1178,0.49,1,1
2203528,320249,1166,127,1,1
2203529,320250,1175,0.06,1,1
2203530,320251,1105,77.0,1,1
2203531,320252,1100,60.2,1,1
2203554,320255,2019,0.0,1,1
2203562,320255,1406,2,1,1
2203584,320255,1292,0.42,1,1
2203560,320255,1405,0.0,1,1
2203553,320255,1404,8,1,1
2203587,320255,1257,0.08,1,1
2203583,320255,2005,0.0,1,1
2203576,320255,1301,1,1,1
2203546,320255,1266,195,1,1
2203541,320255,1265,481,1,1
2203579,320255,2003,0.0,1,1
2203568,320255,2014,0.0,1,1
2203559,320255,1313,0.0,1,1
2203564,320255,1278,1,1,1
2203552,320255,1321,0.0,1,1
2203545,320255,1323,3,1,1
2203574,320255,1272,0.0,1,1
2203537,320255,2009,12,1,1
